Title,,,,,,,Date,View,Link
"
Just Play 😎"
[그랩더기타] 꺼내먹어요 (Eat) - Zion.T (자이언티) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 8. 20.,"121,779",https://www.youtube.com/watch?v=W5xAVFml2MY&list=PLHUIPfxIAsYMOKCdbmOKwsFcdJvpW7BMg&index=76&t=0s
[그랩더기타] 우리 사랑하지 말아요 (Let's Not Fall In Love) - 빅뱅 (BIGBANG) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 8. 10.,"91,150",https://www.youtube.com/watch?v=TAIi3RrNiko&list=PLHUIPfxIAsYMOKCdbmOKwsFcdJvpW7BMg&index=77&t=0s
[그랩더기타] 양화대교 (Yanghwa BRDG) - Zion.T (자이언티) [Guitar Tutorial/Lesson/통기타 강좌] - YouTube,,,,,,,2015. 8. 3.,"112,196",https://www.youtube.com/watch?v=Qc9Zvzi3UKY&list=PLHUIPfxIAsYMOKCdbmOKwsFcdJvpW7BMg&index=78&t=0s
[그랩더기타] 우산(Umbrella) - 윤하(YounHa) [Guitar Tutorial/Lesson/통기타 강좌] - YouTube,,,,,,,2015. 7. 30.,"11,263",https://www.youtube.com/watch?v=on0V_Aeu6LY&list=PLHUIPfxIAsYMOKCdbmOKwsFcdJvpW7BMg&index=79&t=0s
[그랩더기타] illa illa(일라일라) - 주니엘(Juniel) [Guitar Tutorial/기타/통기타 강좌/Lesson] - YouTube,,,,,,,2015. 7. 15.,"61,601",https://www.youtube.com/watch?v=x91DSBP8tlo&list=PLHUIPfxIAsYMOKCdbmOKwsFcdJvpW7BMg&index=80&t=0s
"[그랩더기타] 우연히 봄 - 로꼬(Loco), 유주 (냄새를 보는 소녀 OST) [Guitar Tutorial/기타/통기타 배우기] - YouTube",,,,,,,2015. 7. 13.,"57,750",https://www.youtube.com/watch?v=XApXzw6Uf8k&list=PLHUIPfxIAsYMOKCdbmOKwsFcdJvpW7BMg&index=81&t=0s
[그랩더기타] 우울시계 (A Gloomy Clock) - 아이유 (IU) [Guitar/기타/강좌/통기타/배우기/주법/독학] - YouTube,,,,,,,2015. 7. 8.,"22,118",https://www.youtube.com/watch?v=dxBc3vMn0ps&list=PLHUIPfxIAsYMOKCdbmOKwsFcdJvpW7BMg&index=82&t=0s
[그랩더기타] 하고 싶은 말(What I Want To Say) - 어쿠루브(Acourve) [Guitar/기타/강좌/통기타/배우기/주법/독학] - YouTube,,,,,,,2015. 7. 6.,"41,764",https://www.youtube.com/watch?v=3cuBtPJaujM&list=PLHUIPfxIAsYMOKCdbmOKwsFcdJvpW7BMg&index=83&t=0s
[그랩더기타] Thinking Out Loud - Ed Sheeran (에드 시런) [Guitar/기타/강좌/통기타/배우기/주법/독학] - YouTube,,,,,,,2015. 7. 1.,"114,638",https://www.youtube.com/watch?v=1PqDDt7dNB8&list=PLHUIPfxIAsYMOKCdbmOKwsFcdJvpW7BMg&index=84&t=0s
[그랩더기타] 여수 밤바다(Yeosu Night Sea) - 버스커버스커(Busker Busker) [Guitar/기타/강좌/통기타/배우기/독학] - YouTube,,,,,,,2015. 6. 25.,"375,401",https://www.youtube.com/watch?v=6owqejXoJig&list=PLHUIPfxIAsYMOKCdbmOKwsFcdJvpW7BMg&index=85&t=0s
"[그랩더기타] 한여름밤의 꿀 - 산이(San E), 레이나 [Guitar/기타/강좌/통기타/배우기/주법/독학] - YouTube",,,,,,,2015. 6. 24.,"24,126",https://www.youtube.com/watch?v=trOgym0kgm0&list=PLHUIPfxIAsYMOKCdbmOKwsFcdJvpW7BMg&index=86&t=0s
[그랩더기타] 너랑 - 홍대광 [Guitar/기타/강좌/통기타/배우기/주법/독학] - YouTube,,,,,,,2015. 6. 22.,"5,061",https://www.youtube.com/watch?v=LHCVXrMzMEQ&list=PLHUIPfxIAsYMOKCdbmOKwsFcdJvpW7BMg&index=87&t=0s
[그랩더기타] 자꾸 보고 싶어 - 박지민(오렌지 마말레이드 OST)[Guitar/기타/통기타/k-pop/배우기/독학/연습곡/강좌] - YouTube,,,,,,,2015. 6. 8.,"5,296",https://www.youtube.com/watch?v=eDSJH_qGY7M&list=PLHUIPfxIAsYMOKCdbmOKwsFcdJvpW7BMg&index=88&t=0s
[그랩더기타] 아버지(Father) - 싸이(Psy) [Guitar Tutorial /기타/강좌/통기타/배우기/독학] - YouTube,,,,,,,2015. 6. 3.,"17,986",https://www.youtube.com/watch?v=SA9ctU1gv2s&list=PLHUIPfxIAsYMOKCdbmOKwsFcdJvpW7BMg&index=89&t=0s
[그랩더기타] 내 사랑아 - 이종현(of CNBLUE / 신사의 품격 OST) [Guitar Tutorial / 기타레슨] - YouTube,,,,,,,2015. 2. 25.,"104,653",https://www.youtube.com/watch?v=U9ua9tbDfTw&list=PLHUIPfxIAsYMOKCdbmOKwsFcdJvpW7BMg&index=90&t=0s
우리가 헤어진 진짜 이유 - 윤하(Younha) Guitar Lesson - YouTube,,,,,,,2014. 12. 30.,"27,785",https://www.youtube.com/watch?v=1RQXBapfLvQ&list=PLHUIPfxIAsYMOKCdbmOKwsFcdJvpW7BMg&index=91&t=0s
공허해(Empty) - 위너(Winner) [Guitar Tutorial 기타 강좌] - YouTube,,,,,,,2014. 11. 27.,"33,421",https://www.youtube.com/watch?v=VwBUBBuPKMQ&list=PLHUIPfxIAsYMOKCdbmOKwsFcdJvpW7BMg&index=92&t=0s
"염장송 - 임마누(임종철, 정민경, 한민규) [Guitar Tutorial 기타 강좌] - YouTube",,,,,,,2014. 11. 20.,"4,147",https://www.youtube.com/watch?v=23NzeOiYbzc&list=PLHUIPfxIAsYMOKCdbmOKwsFcdJvpW7BMg&index=93&t=0s
"환청(feat.NaShow) - 장재인(킬미, 힐미 OST) Guitar cover & tutorial 기타 레슨 - YouTube",,,,,,,2015. 1. 15.,"28,588",https://www.youtube.com/watch?v=InFjLoB60dE&list=PLHUIPfxIAsYMOKCdbmOKwsFcdJvpW7BMg&index=94&t=0s
니가 모르게 - 로꼬(Loco) [Guitar tutorial 기타 레슨] - YouTube,,,,,,,2015. 1. 14.,"20,406",https://www.youtube.com/watch?v=kkj5EY7jOhg&list=PLHUIPfxIAsYMOKCdbmOKwsFcdJvpW7BMg&index=95&t=0s
LUV - Apink(에이핑크) [Guitar tutorial / 기타레슨] - YouTube,,,,,,,2015. 1. 8.,"21,597",https://www.youtube.com/watch?v=uH2mBM8hPJY&list=PLHUIPfxIAsYMOKCdbmOKwsFcdJvpW7BMg&index=96&t=0s
사랑비(Love Rain) - 김태우(Kim Tae Woo) [Guitar Tutorial 기타 강좌] - YouTube,,,,,,,2014. 11. 20.,"28,238",https://www.youtube.com/watch?v=7w88vaZCMjM&list=PLHUIPfxIAsYMOKCdbmOKwsFcdJvpW7BMg&index=97&t=0s
Officially missing you - Geeks(긱스) [Guitar Tutorial 기타 강좌] - YouTube,,,,,,,2014. 11. 9.,"273,338",https://www.youtube.com/watch?v=NouIHm73HPQ&list=PLHUIPfxIAsYMOKCdbmOKwsFcdJvpW7BMg&index=98&t=0s
헤픈 엔딩(Happen Ending) - 에픽하이(Epik High) (feat.조원선) [Guitar Tutorial/기타 강좌] - YouTube,,,,,,,2014. 10. 21.,"12,659",https://www.youtube.com/watch?v=WgAqj1W5xrY&list=PLHUIPfxIAsYMOKCdbmOKwsFcdJvpW7BMg&index=99&t=0s
기다림(Waiting) - 김필 (슈퍼스타k6) [Guitar Tutorial/기타 강좌] - YouTube,,,,,,,2014. 10. 19.,"6,231",https://www.youtube.com/watch?v=9OFJ_JO6XuQ&list=PLHUIPfxIAsYMOKCdbmOKwsFcdJvpW7BMg&index=100&t=0s
"그대와 나, 설레임 - 어쿠스틱 콜라보 [Guitar Tutorial 기타 강좌] - YouTube",,,,,,,2014. 11. 13.,"32,342",https://www.youtube.com/watch?v=5283nRT0XXY&list=PLHUIPfxIAsYMOKCdbmOKwsFcdJvpW7BMg&index=101&t=0s
"
난이도 [ 기 타 O O O ]"
Psycho - Red Velvet (레드 벨벳) [강좌 l Guitar Lesson l Tutorial l 통기타 초보 ] - YouTube,,,,,,,2020. 1. 17.,"15,222",https://www.youtube.com/watch?v=zEzRWArkseU&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=2&t=0s
아이유(IU)의 'Love Poem'은 통기타로 어떻게 칠까?! [강좌 l Guitar Lesson l Tutorial l 초보] - YouTube,,,,,,,2019. 12. 12.,"18,050",https://www.youtube.com/watch?v=1sNkkpIAUuM&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=3&t=0s
Love poem - IU (아이유) [연주 l Acoustic Guitar Cover l 통기타 커버 ] - YouTube,,,,,,,2019. 12. 7.,"45,798",https://www.youtube.com/watch?v=Ztpf2e70U80&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=4&t=0s
"통기타 초보를 위한 추천 연습곡!🔥 어떻게 이별까지 사랑하겠어, 널 사랑하는 거지 - AKMU(악동뮤지션) [쉬움주의 l 강좌 l Guitar Tutorial ] - YouTube",,,,,,,2019. 10. 19.,"45,382",https://www.youtube.com/watch?v=D8vd5oIO0m8&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=5&t=0s
Be Alright - Dean Lewis (딘 루이스) [강좌 l Guitar Lesson l Tutorial l 통기타 초보 ] - YouTube,,,,,,,2019. 10. 13.,"9,788",https://www.youtube.com/watch?v=Tj2GJ9TrZD0&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=6&t=0s
2002 - Anne-Marie [강좌 l Guitar Lesson l Tutorial l 통기타 초보 l 쉬움주의] - YouTube,,,,,,,2019. 6. 15.,"115,565",https://www.youtube.com/watch?v=k8sqZ4p8NQs&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=7&t=0s
Comethru - Jeremy Zucker (제레미 주커) [쉬움주의 l 강좌 l Guitar Lesson l Tutorial l 통기타 초보 ] - YouTube,,,,,,,2019. 6. 1.,"45,094",https://www.youtube.com/watch?v=0ArDru1vLN0&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=8&t=0s
어느 60대 노부부 이야기 - 김광석 [강좌 l Guitar Lesson l Tutorial l 통기타 초보 ] - YouTube,,,,,,,2019. 3. 30.,"18,047",https://www.youtube.com/watch?v=dRrXpModZ5E&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=9&t=0s
We All Lie - 하진 (SKY 캐슬 OST)  [강좌 l 쉬운곡 l 통기타 초보 l Tutorial l Lesson] - YouTube,,,,,,,2019. 2. 9.,"28,220",https://www.youtube.com/watch?v=twDJGXG_1sc&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=10&t=0s
Faded - Alan Walker [Tutorial l 쉬움주의 l 통기타강좌 l Easy Guitar lesson] - YouTube,,,,,,,2019. 1. 18.,"43,892",https://www.youtube.com/watch?v=Q0jFFFgf3pQ&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=11&t=0s
Perfect - 10cm  [통기타 강좌 Guitar Tutorial 코드 Chord 타브 TAB 악보 ] - YouTube,,,,,,,2018. 11. 19.,"23,258",https://www.youtube.com/watch?v=NniRxk8A5Dg&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=12&t=0s
Perfect - Ed Sheeran  [통기타 강좌 Guitar Tutorial 코드 Chord 타브 TAB 악보] - YouTube,,,,,,,2018. 11. 9.,"24,006",https://www.youtube.com/watch?v=i0Xh0sCuP64&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=13&t=0s
[그랩더기타] 이별길 (GOODBYE ROAD) - 아이콘 (iKON) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2018. 10. 8.,"10,506",https://www.youtube.com/watch?v=QoE-8DYma6E&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=14&t=0s
[쉬움주의] I'm Fine - BTS (방탄소년단) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2018. 9. 6.,"44,092",https://www.youtube.com/watch?v=gUn6Qxq5LI4&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=15&t=0s
"[그랩더기타] 스물다섯, 스물하나 (Twenty-five, Twenty-one) - 자우림 (Jaurim) [Guitar Tutorial｜기타 강좌] - YouTube",,,,,,,2018. 7. 16.,"23,625",https://www.youtube.com/watch?v=YCrpi7vo0tA&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=16&t=0s
[쉬움주의] 여행 (Travel) - 볼빨간 사춘기 (BOL4) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2018. 6. 24.,"111,520",https://www.youtube.com/watch?v=_IJofvPDZL0&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=17&t=0s
[쉬움주의] Photograph - Ed Sheeran (에드 시런) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2018. 5. 21.,"67,852",https://www.youtube.com/watch?v=klk4QdIeltA&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=18&t=0s
[쉬움주의] 사랑을 했다 (Love Scenario) - iKON (아이콘) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2018. 2. 13.,"545,515",https://www.youtube.com/watch?v=xcw6xvPkDYY&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=19&t=0s
[쉬움주의] Bounce (바운스) - 조용필(Cho Yong Pil) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2018. 1. 12.,"47,156",https://www.youtube.com/watch?v=5ZuRBydOlFA&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=20&t=0s
[그랩더기타] See You Again - Wiz Khalifa ft. Charlie Puth [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2017. 11. 12.,"77,383",https://www.youtube.com/watch?v=kNsp8x_wH10&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=21&t=0s
[쉬움주의] 문득 (Suddenly) - 로이킴 (Roy Kim) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2017. 6. 2.,"64,778",https://www.youtube.com/watch?v=zjyVsyqvm3U&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=22&t=0s
[그랩더기타] TOMBOY (톰보이) - 혁오 (HYUKOH) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2017. 5. 5.,"84,673",https://www.youtube.com/watch?v=jhKC2mJwqTI&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=23&t=0s
[쉬움주의] 금요일에 만나요 (Friday) - 아이유 (IU) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2017. 4. 13.,"367,280",https://www.youtube.com/watch?v=7wXHBCwB-gE&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=24&t=0s
[그랩더기타] Fine - TAEYEON (태연) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2017. 3. 7.,"37,200",https://www.youtube.com/watch?v=bvHELTtriJ0&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=25&t=0s
[쉬움주의] 위잉위잉(Wi ing Wi ing) - 혁오(Hyukoh) [Guitar Tutorial for Beginner｜기타 강좌] - YouTube,,,,,,,2016. 11. 3.,"418,723",https://www.youtube.com/watch?v=AZi3-78IlPs&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=26&t=0s
[쉬움주의] 벚꽃이 지면 (When the Cherry Blossoms Fade) - 아이오아이 (I.O.I) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 10. 25.,"69,548",https://www.youtube.com/watch?v=CxHQMKtDxm4&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=27&t=0s
[그랩더기타] Wonderwall - Oasis (오아시스) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 6. 3.,"43,830",https://www.youtube.com/watch?v=drszhGiDeXU&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=28&t=0s
[그랩더기타] Wonderful Tonight - Eric Clapton (에릭 클랩튼) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 5. 24.,"46,999",https://www.youtube.com/watch?v=auU3ed11ZkE&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=29&t=0s
[그랩더기타] 거리에서 (On the Street) - 김광석 (Kim Kwang Seok) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 5. 14.,"77,075",https://www.youtube.com/watch?v=fPFXyihNHfU&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=30&t=0s
[그랩더기타] ALWAYS - t 윤미래 (t Yoonmirae) l 태양의 후예 OST Part.1 [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 4. 25.,"95,706",https://www.youtube.com/watch?v=kZI-ZNwDFL8&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=31&t=0s
[그랩더기타-Just Play!] Last Christmas - Taylor Swift(테일러 스위프트) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 12. 24.,"41,890",https://www.youtube.com/watch?v=0Ceuo_Wrmpw&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=32&t=0s
[그랩더기타] Hello(헬로) - Adele(아델) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 11. 27.,"25,402",https://www.youtube.com/watch?v=gSx3c1ZPJ4s&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=33&t=0s
[그랩더기타] 너에게 난 나에게 넌 - 자전거 탄 풍경 [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 11. 23.,"528,038",https://www.youtube.com/watch?v=1Nm7cQReEnk&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=34&t=0s
[그랩더기타] 흐린 가을 하늘에 편지를 써 - 김광석(동물원) Korean Old Pop [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 11. 16.,"36,383",https://www.youtube.com/watch?v=lO_R10FI1cc&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=35&t=0s
[그랩더기타] The Great Escape - Boys Like Girls [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 11. 6.,"39,648",https://www.youtube.com/watch?v=VVTnqD1zewE&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=36&t=0s
[그랩더기타] Wherever You Will Go - The Calling (더 콜링) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 10. 19.,"15,528",https://www.youtube.com/watch?v=gYtNj47_cco&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=37&t=0s
"[그랩더기타] Falling Slowly ('Once' OST) - Glen Hansard, Marketa Irglova [Guitar Tutorial/통기타 강좌] - YouTube",,,,,,,2015. 9. 30.,"310,631",https://www.youtube.com/watch?v=siwizefmUf0&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=38&t=0s
[그랩더기타] 잊혀진 계절 (Forgotten Season) - 아이유 (IU) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 9. 24.,"58,817",https://www.youtube.com/watch?v=S62B8g3ROME&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=39&t=0s
[그랩더기타] She's Gone(쉬즈곤) - Steelheart (스틸하트) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 9. 9.,"105,726",https://www.youtube.com/watch?v=hJQwqJbrMWo&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=40&t=0s
"[그랩더기타] Good Time - Owl City, Carly Rae Jepsen [Guitar Tutorial/통기타 강좌] - YouTube",,,,,,,2015. 9. 2.,"17,849",https://www.youtube.com/watch?v=LGRDi8s2pO0&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=41&t=0s
[그랩더기타] People Are People - M.Y.M.P [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 8. 17.,"5,115",https://www.youtube.com/watch?v=-P37trWjmLI&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=42&t=0s
[그랩더기타] 음오아예 (Um Oh Ah Yeh) - 마마무 (Mamamoo) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 8. 7.,"48,375",https://www.youtube.com/watch?v=tSXzQmqmOD4&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=43&t=0s
[그랩더기타] Just The Way You Are - Bruno Mars (브루노 마스) [Guitar Tutorial/Lesson/통기타 강좌] - YouTube,,,,,,,2015. 8. 5.,"42,447",https://www.youtube.com/watch?v=WcYHnWEpju0&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=44&t=0s
[그랩더기타] 한여름 밤의 고백(Confession In Summer) - 쿨(COOL) [Guitar Tutorial/Lesson/통기타 강좌] - YouTube,,,,,,,2015. 7. 27.,"8,128",https://www.youtube.com/watch?v=d3CCUtFPM78&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=45&t=0s
[그랩더기타] 이럴거면 그러지말지(Shouldn't have...) - 백아연 [Guitar Tutorial/Lesson/기타/통기타 강좌] - YouTube,,,,,,,2015. 7. 16.,"37,598",https://www.youtube.com/watch?v=vn4AlzJk_J8&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=46&t=0s
[그랩더기타] Reason (리즌) - 스탠딩 에그 (Standing Egg) [Guitar/기타/강좌/통기타/배우기/주법/독학] - YouTube,,,,,,,2015. 6. 29.,"14,433",https://www.youtube.com/watch?v=p85ieqc-pM8&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=47&t=0s
[그랩더기타] 나의 옛날 이야기 - 아이유(IU) [Guitar/기타/강좌/통기타/배우기/주법/독학] - YouTube,,,,,,,2015. 6. 18.,"51,305",https://www.youtube.com/watch?v=sjZe1qUiNls&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=48&t=0s
[그랩더기타] 달링(Darling) - 이승철 ('Producer' OST ver.) [Guitar Tutorial /기타/통기타/레슨/강좌/배우기/독학] - YouTube,,,,,,,2015. 5. 27.,"4,827",https://www.youtube.com/watch?v=vuRZYVJ6xLg&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=49&t=0s
[그랩더기타] 별빛이 내린다 - 안녕바다 [Guitar Tutorial /기타/코드/통기타/강좌/배우기/독학/주법] - YouTube,,,,,,,2015. 5. 28.,"32,739",https://www.youtube.com/watch?v=Un4O_yJZAnI&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=50&t=0s
"[그랩더기타] 또 다른 너 - 어반 자카파 (Urban Zakapa, 식샤를 합시다2 OST) [기타/통기타/독학/강좌/Guitar Tutorial] - YouTube",,,,,,,2015. 5. 18.,"9,276",https://www.youtube.com/watch?v=O_qgxVduUdw&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=51&t=0s
[그랩더기타] 막걸리나 - Busker Busker (Easy Steps)[Guitar Tutorial 기타 레슨] - YouTube,,,,,,,2015. 1. 29.,"12,929",https://www.youtube.com/watch?v=9rrxGFKISAY&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=52&t=0s
롱디(Hold on) - 로이킴(Roy Kim) [Guitar Tutorial 기타 강좌] - YouTube,,,,,,,2014. 11. 16.,"4,789",https://www.youtube.com/watch?v=DK3md1SYlNg&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=53&t=0s
The Show - Lenka(렌카) [Guitar Tutorial/기타 강좌] - YouTube,,,,,,,2014. 11. 3.,"25,447",https://www.youtube.com/watch?v=8G_RLmyCBvI&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=54&t=0s
Hallelujah(할렐루야) - Jeff Buckley(제프 버클리) [Guitar Tutorial/기타 강좌] - YouTube,,,,,,,2014. 11. 2.,"10,495",https://www.youtube.com/watch?v=D_3-YcGD74s&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=55&t=0s
저녁하늘(Evening Sky) - 에일리(Ailee) [Guitar Tutorial 기타 강좌] - YouTube,,,,,,,2014. 12. 22.,"29,353",https://www.youtube.com/watch?v=QaMC7epHgr4&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=56&t=0s
Jingle Bell Rock - Britt Nicole [Guitar Tutorial 기타 강좌] - YouTube,,,,,,,2014. 12. 16.,"14,019",https://www.youtube.com/watch?v=dKkDy7bB_iM&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=57&t=0s
Santa Claus Is Comin' To Town - Mariah Carey (캐롤) [Guitar Tutorial 기타 강좌] - YouTube,,,,,,,2014. 12. 13.,"16,674",https://www.youtube.com/watch?v=Ejpb2NhrY2A&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=58&t=0s
Payphone - Maroon5 [Guitar Tutorial/기타 강좌] - YouTube,,,,,,,2014. 10. 16.,"44,425",https://www.youtube.com/watch?v=Ui570K4vQDc&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=59&t=0s
시간과 낙엽(Time And Fallen Leaves) - 악동뮤지션(AKMU) [기타 강좌/Guitar Tutorial] - YouTube,,,,,,,2014. 10. 12.,"31,517",https://www.youtube.com/watch?v=T4fTG2QnDwc&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=60&t=0s
"당신만이(Only You) - 벗님들 (슈퍼스타k6 - 곽진언, 김필, 임도혁) [기타 레슨/Guitar Tutorial] - YouTube",,,,,,,2014. 10. 9.,"16,997",https://www.youtube.com/watch?v=vP2HtGdy5OU&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=61&t=0s
9 Crimes - Damien Rice [Guitar Tutorial/기타 강좌] - YouTube,,,,,,,2014. 10. 26.,"20,674",https://www.youtube.com/watch?v=fTKzqRx-8OA&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=62&t=0s
손대지마(Don't Touch Me) - 에일리(Ailee) [Guitar Tutorial/기타 강좌] - YouTube,,,,,,,2014. 10. 23.,"11,336",https://www.youtube.com/watch?v=isUW1ZphMpg&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=63&t=0s
안아줘요(Hug Me) - 곽진언(슈퍼스타k6) [Guitar Tutorial/기타 레슨] - YouTube,,,,,,,2014. 10. 19.,"6,825",https://www.youtube.com/watch?v=tikUCXqHI1Q&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=64&t=0s
"별, 그대(Star, You) - 정용화(of CNBLUE) [기타 배우기 / Guitar Lesson] - YouTube",,,,,,,2014. 12. 23.,"12,447",https://www.youtube.com/watch?v=d2R5UU3zP3Y&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=65&t=0s
"[그랩더기타] 나 그대에게 모두 드리리 - 정우, 한효주(쎄씨봉OST) [Guitar Tutorial 기타레슨] - YouTube",,,,,,,2015. 3. 12.,"123,200",https://www.youtube.com/watch?v=FMpKDV0wU_w&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=66&t=0s
[그랩더기타] 이등병의 편지 - 김광석 [기타 레슨/Guitar Tutorial] - YouTube,,,,,,,2015. 2. 9.,"69,486",https://www.youtube.com/watch?v=rfRkWgiZZts&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=67&t=0s
